1 2 3
114 78 7018
97 36 11380
83 114 177
85 91 6933
63 11 11850
59 61 7931
37 18 2453
22 18 11006
4 95 12461
81 34 13097
105 112 13213
111 3 7947
3 30 9820
107 103 10486
53 25 4229
26 3 7287
45 54 6604
110 20 1207
93 75 12796
28 7 8668
101 103 2086
14 92 8010
58 2 7543
102 52 11216
69 71 7429
46 55 1963
48 31 3592
34 45 9961
31 102 8744
21 18 6937
71 29 8153
61 93 4063
98 3 13053
50 4 2926
102 27 10880
92 29 5863
98 112 11272
117 32 7849
12 117 9653
52 113 7670
65 114 9632
111 66 319
27 88 6029
75 110 8824
102 58 7241
37 98 2024
11 84 4997
29 15 5433
71 25 6922
67 31 6254
27 34 11694
35 13 9284
49 11 6351
45 109 4804
59 15 10730
112 28 10780
7 80 3541
19 83 3458
38 112 11381
82 18 10203
71 84 12588
18 68 940
56 21 11025
76 84 2662
106 1 6371
92 25 4295
76 100 13117
79 25 8550
68 71 6631
28 82 6253
25 82 2001
7 36 6900
65 45 8375
35 69 4444
45 41 10264
113 35 7204
114 48 9381
40 48 2705
116 112 4836
67 22 10679
44 67 8362
58 11 10361
1 86 9473
113 94 1181
97 92 11098
49 16 11741
2 8 13341
35 57 4341
92 113 2259
5 113 6298
72 56 12646
1 44 7653
30 84 11701
85 29 766
86 39 5429
58 6 13647
80 47 11823
70 84 5631
37 89 11882
100 27 8467
89 21 1879
25 106 3164
67 25 9155
56 27 1908
13 6 4012
21 85 10145
98 56 5707
82 1 5041
103 87 3550
23 100 10024
52 106 1149
62 69 2543
90 31 4752
84 69 2070
3 13 8160
47 70 10344
73 30 4190
73 60 250
117 57 7166
35 63 7357
9 26 4183
29 114 1132
13 82 5059
43 14 10432
112 40 12071
93 72 5530
108 104 4213
75 36 5154
82 110 1504
18 6 10104
4 17 12618
37 57 5836
9 63 857
74 23 10273
102 24 12805
58 54 4425
20 38 2976
46 66 9445
83 18 7620
48 103 1085
106 38 11033
55 79 3842
97 66 1080
102 113 868
21 5 12620
109 103 635
98 93 13202
105 27 13385
101 97 1383
58 109 96
79 74 13364
110 109 11867
96 74 3831
110 45 9405
97 31 3726
91 93 12917
73 21 10095
108 37 2315
37 78 10391
101 110 8655
48 42 2658
71 36 6658
97 19 11174
67 3 13250
41 57 10254
88 95 13646
39 66 8919
71 5 706
42 41 838
15 90 6837
87 64 9563
117 112 3815
100 58 3482
10 39 3467
45 59 2066
83 35 12872
111 102 144
37 41 140
108 110 3485
2 96 3790
67 113 7312
110 60 8100
85 43 11712
72 58 7761
17 21 7748
101 60 10960
81 38 11122
53 23 4144
60 59 7942
79 6 10407
72 88 4983
20 117 12765
67 10 9325
92 96 8791
100 113 6164
72 111 12058
37 85 8041
45 58 12673
110 36 8136
86 97 5951
22 98 3583
46 69 8452
17 31 3602
89 72 4280
64 3 11228
82 102 4865
80 69 11678
108 99 9302
30 112 7953
73 71 9771
92 75 2004
75 10 708
93 74 12902
100 47 101
109 47 6370
108 23 3757
94 22 10754
1 31 10701
38 42 5206
66 54 7809
49 24 5646
103 6 13316
90 41 2161
87 100 719
11 29 9671
1 5 12331
32 49 11715
92 80 8483
106 62 2923
53 110 12277
116 61 1280
54 95 10113
29 36 3670
113 73 9259
11 47 3393
22 48 4888
9 55 3154
65 36 4446
18 84 1226
45 73 11934
101 62 10874
27 31 7133
115 84 12276
61 72 10108
50 8 13336
71 16 10865
12 7 765
110 69 1396
93 15 7589
57 108 2560
79 61 734
22 6 11621
109 56 13117
51 24 238
117 86 11171
2 52 11354
25 72 6241
84 46 13459
29 42 6121
14 70 4833
95 73 11797
59 18 8856
17 3 3100
66 63 7164
109 12 5340
43 39 4546
3 25 576
114 89 7376
97 30 3834
88 9 5110
47 103 9214
16 46 3601
112 59 8043
40 46 5789
80 42 5870
77 63 4188
101 18 673
26 63 10810
51 95 7308
80 75 10765
39 18 2086
87 106 2434
49 75 6341
106 33 5100
115 1 12205
54 65 7774
34 74 7220
34 52 6096
71 86 1629
96 106 12705
57 79 8427
50 79 13278
2 35 11144
59 26 3425
45 3 12445
10 58 13010
57 78 5948
79 83 2912
102 104 12037
28 29 11904
58 30 3498
21 50 7359
53 52 10245
17 26 3419
30 20 8710
87 89 5053
117 83 8294
52 93 8569
3 90 10363
20 111 12265
96 12 8395
63 3 10457
87 68 5930
8 102 4262
36 25 6034
13 15 2646
35 11 236
46 83 7867
84 40 13649
37 3 3250
45 61 13060
59 90 2948
67 77 5887
78 91 11429
83 5 2300
14 83 3507
35 34 846
60 13 13136
45 28 12812
12 27 1810
40 66 8059
68 12 1746
115 90 1790
25 97 4593
20 77 13141
3 47 6097
112 46 11110
77 40 7174
57 91 8598
87 48 5015
7 18 4516
114 44 5902
57 102 1288
51 111 12011
9 37 9373
84 26 5029
4 105 3785
86 47 3806
17 62 8473
21 58 11865
48 39 10101
113 85 13496
15 106 6365
61 28 6549
33 73 12435
81 41 7763
88 85 7615
14 80 12439
29 56 11726
13 114 4086
85 102 9421
102 49 13641
49 3 3581
35 68 3765
32 24 8724
102 4 12290
63 5 1736
99 86 2145
95 38 4661
11 4 9671
23 50 12668
24 35 1491
46 48 3809
78 20 2386
64 5 8418
84 38 3894
62 24 13087
15 53 12388
25 102 10485
74 59 8302
28 26 11820
82 84 6064
76 86 8737
77 110 3379
112 26 2101
69 2 642
105 74 6021
105 93 10514
26 29 6425
50 73 3175
66 65 10126
88 12 6601
92 66 1216
89 10 9087
48 84 12209
40 54 7137
73 78 3129
37 92 10255
10 45 6406
72 52 13157
109 27 9218
88 86 4157
100 116 11296
38 16 13066
43 116 9259
31 32 10311
69 27 9850
100 29 13419
59 29 8679
39 105 10678
66 102 12421
89 110 814
42 112 11398
9 29 127
69 88 4412
47 41 10263
39 22 4104
66 109 6512
1 32 8562
9 47 13197
1 9 962
71 112 5037
114 55 9488
53 99 8818
55 51 3721
34 109 1186
112 82 9842
84 73 2534
106 65 5870
13 91 6735
78 58 3678
54 26 1310
44 108 6208
31 45 7633
19 2 10347
46 80 6395
5 11 10000
68 65 5827
31 20 8788
14 56 6241
8 66 6673
17 90 10242
92 19 2900
116 3 10771
46 44 9669
45 51 3290
45 84 12085
87 44 698
87 92 12082
14 29 9376
60 11 3446
25 81 2162
21 63 9032
15 3 7170
68 28 1418
27 7 1210
102 65 9590
33 98 120
80 39 2851
52 45 5674
31 110 5003
85 41 3996
84 49 13065
33 92 8851
10 1 1205
50 5 1388
29 39 11353
86 64 11400
51 37 346
32 12 7364
69 74 5308
16 43 13580
50 52 9792
33 90 8344
115 93 131
96 66 2586
32 76 205
75 113 3337
4 27 12404
62 99 12379
22 105 13247
96 93 12352
70 104 12726
81 40 9791
39 42 3103
58 61 8754
41 58 5777
29 34 9343
14 81 8339
91 106 6912
37 52 10598
42 32 10718
9 74 6701
90 114 1893
26 16 4549
76 117 11108
37 61 13256
3 80 6838
110 40 7507
56 77 29
106 71 1082
71 49 7259
87 12 7613
53 66 1748
51 34 8893
46 20 13566
109 18 9398
43 68 4893
106 22 13620
95 27 5052
54 62 8963
24 27 4603
64 105 12861
90 23 5782
113 77 8046
5 38 11711
49 79 3789
73 67 7255
36 67 3023
109 50 5442
113 109 4105
93 50 10815
8 54 878
79 3 7129
76 2 2312
94 71 7104
69 76 8230
52 9 2623
101 3 8202
7 104 6851
59 56 5368
7 38 8229
90 55 353
111 31 2106
79 23 11078
48 107 10029
87 105 10929
20 55 11604
31 60 6232
27 42 12407
77 103 7119
50 82 2155
9 64 9940
50 87 5769
81 76 1219
106 27 11784
34 99 895
47 23 8437
49 30 8602
81 2 9875
27 77 8130
57 80 5762
21 86 9278
107 53 3286
64 116 3820
92 78 2682
113 17 13019
6 71 6984
78 54 3395
77 41 13336
58 47 8857
98 4 7426
103 69 11777
19 3 10126
14 3 12276
25 32 10810
38 50 6499
8 52 6170
97 109 1730
1 19 1332
39 104 10977
114 31 12040
3 86 9471
101 91 10019
105 106 8163
65 71 5197
41 1 13203
104 27 4752
68 2 5973
109 67 10901
5 16 13164
86 53 12962
53 82 1920
82 27 13030
89 66 12000
25 18 11146
34 92 8935
73 32 5995
52 1 2836
109 25 1227
105 114 8849
90 73 12254
17 111 3098
41 117 6659
95 98 11256
63 1 12921
21 65 2758
17 67 6372
87 6 1030
8 49 12608
11 24 10934
17 2 1903
12 106 9687
28 116 11972
48 86 12219
65 83 4611
24 2 4956
34 3 8164
28 47 2201
73 97 7787
115 64 11699
42 58 13601
100 37 13443
44 103 1464
59 40 1140
27 90 7023
61 46 7047
4 115 1999
48 109 13598
40 11 5946
25 112 5823
90 70 7715
52 13 4854
106 53 9748
24 77 8601
17 89 9318
113 16 9863
37 93 7203
4 2 9486
47 16 3202
63 16 8683
45 90 7457
11 54 8241
45 26 12028
116 6 8943
104 105 10760
21 114 7429
81 1 10595
12 36 694
13 49 6146
77 100 177
56 20 7571
48 56 7306
70 17 1420
99 33 11088
84 89 8341
88 60 5421
60 109 10824
95 110 10188
43 84 7283
73 5 8956
82 62 13430
88 65 1889
73 85 2470
62 63 6518
64 24 8669
47 73 11472
27 26 9930
5 53 7667
16 1 2267
44 98 599
112 7 2949
69 93 11275
52 54 6766
83 1 5384
86 23 13264
62 66 6354
87 47 6165
73 93 6787
33 26 233
12 35 4263
60 3 5596
20 52 3483
33 89 12162
82 96 12650
101 51 12868
101 47 3489
28 58 9145
98 32 4457
76 25 8814
112 48 1599
5 23 5294
89 105 1744
8 58 1102
5 25 5964
50 97 963
9 32 1144
23 114 2076
1 60 12536
44 38 10539
45 97 13477
97 62 2462
43 106 3709
117 40 11482
10 71 11120
58 94 10941
19 60 11336
9 102 12804
37 22 11658
20 40 12711
16 85 13345
21 112 5987
9 53 1708
98 62 12851
93 100 7044
20 50 9591
59 59 6903
60 1 6542
61 36 6227
62 29 11661
63 20 4043
64 15 1130
65 26 4097
66 17 3596
67 47 6586
68 57 7505
69 51 11931
70 44 3972
71 44 12322
72 18 9546
73 15 8398
74 49 10827
75 15 1534
76 50 7518
77 59 8789
78 72 3671
79 17 1627
80 65 8019
81 51 2162
82 76 5402
83 73 3079
84 42 13146
85 76 11499
86 4 4209
87 47 20
88 50 4374
89 39 11
90 35 11890
91 60 4723
92 85 11204
93 79 12636
94 24 394
95 82 6701
96 4 6064
97 92 8001
98 7 5584
99 80 11398
100 79 13115
101 74 8001
102 93 5894
103 97 4180
104 10 3464
105 59 12495
106 3 7633
107 44 8810
108 60 4779
109 29 7761
110 2 8810
111 51 1559
112 65 11298
113 13 13364
114 91 7664
115 50 8712
116 25 7783
117 79 11204
118 59 12707
1 2 1460
2 6 6600
111 28 1257
105 107 7119
13 36 3816
87 65 5714
61 71 6103
73 70 4913
54 82 12697
16 80 423
101 11 12342
107 3 9856
20 84 12560
8 5 6120
93 21 6750
15 108 9886
70 54 9607
37 9 3068
112 62 4333
69 81 2878
57 94 5128
63 42 3850
29 95 3979
37 83 13039
62 107 12940
55 86 4631
108 17 3373
116 17 7028
59 106 10405
25 34 280
92 95 2498
28 43 2543
106 75 1225
74 112 6976
19 55 5552
97 109 91
12 98 4237
85 100 12399
38 44 10970
59 69 13368
103 46 5674
9 77 11262
79 65 12045
10 24 11924
24 42 1834
31 25 4896
4 40 3223
116 7 2264
11 44 3134
8 106 1908
46 90 10567
60 103 7339
112 63 9999
7 76 10498
17 100 7004
81 16 12456
21 19 5533
116 85 7464
45 37 13611
32 57 6226
8 4 4515
114 28 1090
62 1 10659
19 2 4303
118 44 13706
15 114 1104
38 105 5650
61 103 13409
95 33 10377
22 65 10202
112 76 5721
25 71 9528
54 14 10359
93 36 7764
34 36 13121
56 54 3086
99 95 13456
89 38 1408
50 18 5689
48 40 6701
102 37 8432
41 62 128
16 1 2505
113 97 13278
93 12 1163
116 72 6999
20 52 9339
24 26 5600
21 76 7038
50 5 11443
29 106 13013
83 32 2340
97 51 7414
6 45 12942
68 19 8356
52 16 8309
93 35 930
110 63 5793
51 87 10356
9 18 10124
6 50 3271
43 18 9443
24 114 10319
8 1 3284
93 72 10972
71 5 5682
6 101 4422
110 93 6726
3 29 2922
98 37 11675
78 46 12786
46 92 1711
53 1 6426
106 9 2536
90 105 2372
93 57 8044
111 66 12629
49 57 12489
54 63 249
26 42 8899
20 2 10954
66 51 4555
8 103 6916
66 94 12474
11 66 6324
23 40 11694
47 36 9045
54 88 255
35 27 4093
52 53 4017
101 76 12046
85 23 2656
43 34 1110
1 104 2855
85 114 13072
41 22 13
53 20 12987
23 39 4175
49 6 9537
105 15 9873
66 25 9136
93 89 12954
12 19 10712
115 43 7968
114 17 12496
17 35 1818
89 91 185
96 117 13679
23 52 3418
2 38 12047
86 108 5821
22 86 2252
114 97 740
92 94 1136
36 89 1629
28 110 3083
76 80 4589
29 61 8836
20 83 985
20 89 4448
35 60 13759
75 81 6410
89 76 12289
3 53 12504
82 88 9646
59 1 4209
78 76 4528
69 104 9666
59 9 7979
100 28 11847
65 67 2348
22 23 4438
61 115 2275
82 117 7519
82 84 1238
56 28 9852
18 105 8279
66 56 9680
57 114 2730
16 100 2875
67 46 11083
59 67 5327
13 18 1697
98 17 10164
61 100 11402
117 10 8278
20 118 2633
89 59 13261
31 59 2067
46 40 5890
112 89 3998
56 37 9325
68 54 12057
117 33 1221
19 98 9702
93 100 3343
111 1 7713
30 93 10249
75 6 10071
22 51 7282
13 49 4538
117 108 7175
6 58 12066
27 60 3370
72 79 3703
99 57 6398
24 50 8998
67 83 13575
51 44 5914
96 69 5732
63 81 4718
107 94 11058
50 10 7548
113 77 5260
73 8 13622
12 39 11403
65 73 3922
33 82 5742
80 96 5605
31 47 11803
115 49 9564
76 41 13551
46 94 3653
42 89 11049
114 47 9172
48 62 13694
10 12 315
38 45 2406
2 10 9464
61 44 8330
65 41 13810
71 2 5119
56 47 1554
55 92 5658
12 88 12431
99 21 11548
109 30 6722
74 71 5354
3 72 3951
31 19 3169
105 87 2619
109 43 3922
40 102 2316
65 39 7245
59 54 10046
100 38 11365
89 33 9628
89 110 8759
15 112 13550
76 28 4604
59 14 5752
86 9 606
114 48 1770
74 116 868
4 57 8001
20 65 4381
56 22 8835
47 49 5667
41 33 6451
72 36 11351
86 10 4947
98 27 3412
27 65 10176
73 72 3742
50 95 11339
73 46 1797
10 67 10632
57 115 3324
101 29 9775
5 25 7393
118 4 929
109 35 11107
59 63 8229
12 33 376
110 44 13787
41 71 9080
107 88 7838
107 112 1334
22 93 10006
89 101 12980
52 101 5554
41 95 518
56 39 4710
29 50 616
56 45 6913
37 86 2032
31 78 8731
86 67 4830
4 92 11652
98 62 11752
103 114 11974
115 36 1806
43 96 13290
37 6 4847
63 65 8668
18 101 7577
48 18 9542
47 103 6426
43 110 11591
13 94 12601
88 78 1976
30 74 11337
71 116 10020
27 34 6254
41 100 1362
95 117 10081
6 47 12694
108 97 4064
49 22 1345
76 38 12648
51 11 10129
25 41 1238
39 111 13393
29 23 10480
29 63 7987
98 43 11880
31 48 13110
99 42 5536
37 90 9809
84 47 9733
107 102 3135
92 8 3887
37 50 13795
13 83 11084
79 46 7055
6 55 12295
108 96 3908
26 67 741
114 118 10474
102 101 13610
79 112 4521
1 48 4393
101 12 8771
65 4 6021
110 98 4258
4 107 7145
27 97 986
45 8 7311
79 3 2594
51 108 3760
95 69 2809
15 69 6872
42 55 511
85 1 6183
92 115 4986
103 118 2024
50 26 3068
96 75 2132
91 35 10394
89 5 5146
55 84 12180
83 11 5041
9 99 5517
56 72 13891
86 56 2448
104 109 10384
109 87 782
117 63 2232
13 34 12232
17 110 4517
93 50 8612
6 15 3906
91 27 13094
62 82 426
34 49 11931
4 38 12984
4 28 6466
78 30 12664
72 47 7273
37 63 7029
70 42 2712
69 47 1196
43 82 7521
10 36 2126
58 49 128
100 57 7565
13 33 2809
49 93 10884
85 41 4937
37 82 8598
109 14 9794
75 36 13735
42 10 2066
5 16 5807
104 72 397
2 109 3206
48 66 3490
26 94 1455
67 80 13645
30 64 8797
48 68 5689
83 1 2545
96 62 1685
112 66 13146
23 51 10036
115 86 1165
66 41 3550
41 80 6334
111 69 11433
40 19 3198
8 23 6691
108 84 8377
101 31 8547
5 85 5607
71 23 4427
42 12 9566
82 26 5009
47 107 9616
83 103 5087
74 28 1215
87 39 12683
24 59 13229
58 111 9226
25 58 12014
51 2 10875
62 10 11197
91 67 13485
83 8 4486
67 21 7867
98 56 13499
19 113 13795
50 22 8543
64 80 12787
90 104 8715
68 36 10018
91 101 6015
78 77 7970
116 42 6565
4 112 9299
83 92 272
35 6 8540
57 112 4383
101 83 13222
88 36 7597
76 9 5101
77 90 2821
23 87 13364
102 94 4862
83 63 3895
1 79 2356
40 88 11844
96 30 2870
117 12 478
5 99 2760
50 60 5718
81 19 8521
70 45 11680
96 11 5892
40 12 11325
4 12 7710
95 56 10519
16 18 10724
24 3 508
77 66 6226
39 84 1771
112 11 13451
94 43 6231
108 39 7690
5 40 2266
1 72 2102
7 51 7785
29 41 7930
35 77 9186
100 53 3678
66 55 9100
80 58 10967
4 39 1167
42 60 10493
8 47 9527
83 30 7060
15 31 7564
60 56 11732
22 38 4751
75 63 8832
11 81 3841
68 78 5382
107 69 5424
52 65 4211
10 112 2989
58 74 12969
117 11 11725
21 52 2553
99 118 12333
109 84 3199
86 50 8847
86 101 12569
49 7 3794
63 1 7731
109 96 2243
64 90 7555
78 15 735
12 94 7795
15 42 1771
99 55 9975
32 22 12148
29 108 11545
95 42 11787
110 61 1160
92 62 11729
63 69 9565
81 97 1910
57 108 12662
102 110 8044
38 55 6069
63 49 13890
56 34 6432
102 26 3716
95 17 8732
79 108 3015
9 56 4854
16 23 8376
38 79 5769
78 66 4934
99 103 150
36 51 8463
2 107 1420
66 90 6165
11 70 8310
44 85 2634
104 101 5721
99 90 9651
58 37 662
42 25 1760
78 75 11171
89 35 3935
4 45 5303
24 102 13594
66 87 8152
9 98 12034
93 46 11318
51 92 7566
41 51 4104
7 19 281
95 53 4216
98 97 10467
38 42 12854
21 70 3951
111 81 1717
90 83 10201
44 57 6239
34 107 2558
52 30 3084
26 40 13604
71 20 5515
44 117 10571
9 40 13566
2 60 2308
63 52 150
15 27 10026
72 70 13741
61 107 12903
75 39 8211
118 74 9465
19 47 1012
22 2 3975
61 117 5868
3 69 11712
58 101 7246
3 40 9243
82 86 3729
42 6 11940
46 83 7482
64 11 9442
85 17 441
28 19 6309
34 87 5046
95 73 12292
65 55 11350
105 95 9407
19 62 9968
90 107 297
117 34 10768
51 102 3226
53 68 5960
23 99 2792
78 14 10902
54 109 3540
75 59 5605
101 45 2989
72 67 9544
10 43 8592
13 106 8114
118 32 11238
71 93 880
100 72 11744
104 28 5313
49 11 12795
92 82 2836
78 96 6064
57 53 8468
73 40 3606
72 71 1868
24 49 2749
79 102 13505
30 87 11334
96 72 8530
99 7 4414
16 41 1119
115 91 5545
72 92 13702
29 49 1646
56 97 4395
21 84 3976
54 52 2335
31 10 11813
16 66 4063
113 81 11655
56 78 12335
59 12 8507
16 108 9233
44 42 10879
104 20 2299
6 104 7223
59 41 9558
89 50 8395
108 65 11646
41 64 10315
18 5 12520
81 64 3917
96 79 3084
7 9 3361
35 116 13297
92 3 13876
3 65 13090
8 39 8656
25 29 8488
108 69 4897
39 91 12926
51 53 12167
78 35 1747
104 34 7272
105 1 4299
107 71 8550
57 64 9383
100 110 5635
10 102 12586
82 44 2952
54 112 4890
111 7 12642
27 102 8606
71 92 8879
28 78 8526
83 71 9072
23 9 7837
88 108 2282
60 3 6164
24 89 1019
27 24 8800
75 99 871
62 91 12392
35 7 3337
113 41 12505
21 77 3974
108 71 7204
53 73 13368
77 43 463
103 71 9263
67 94 11111
48 22 6807
24 116 2393
78 58 5727
105 78 9816
97 77 12041
51 116 3743
98 107 3845
54 53 6158
29 72 8451
54 39 6354
81 41 8748
23 36 13077
81 100 12595
44 8 2163
40 118 9653
23 106 523
80 44 6681
29 48 8299
15 11 10935
31 37 8497
11 3 11786
98 51 10967
24 51 11428
22 25 9246
45 16 9769
10 60 3474
118 61 5630
52 104 216
62 70 4499
102 71 7935
105 61 10042
37 54 389
87 36 4544
38 61 6696
80 109 3526
46 111 5077
110 77 2532
95 61 3305
104 2 10488
90 62 6607
12 1 6996
100 21 13438
70 100 8944
60 44 6706
105 40 11784
100 2 1340
77 63 4646
8 20 3805
14 11 6494
79 10 11579
84 48 12742
9 33 9577
113 103 12276
94 44 3710
74 35 327
62 16 8707
105 96 1217
35 108 11152
64 3 3728
72 85 2911
91 54 10987
93 63 3703
116 57 2629
3 32 10343
59 110 5661
17 7 11134
113 48 11054
102 113 855
101 78 11240
73 14 9251
48 76 12954
49 18 1660
51 54 12951
113 45 5636
27 105 7776
37 34 13198
89 114 12359
83 26 1968
33 8 12080
63 85 175
114 18 962
89 66 4047
101 3 10826
72 115 1552
44 27 10983
36 64 3700
19 38 7471
34 75 3306
60 96 7853
82 70 11934
117 52 13356
92 5 6395
114 52 13501
5 88 12034
47 110 7469
89 105 4406
79 111 11156
61 41 1661
42 110 7052
112 9 3515
45 35 10804
54 58 6669
109 108 13518
82 110 11090
73 32 2210
60 72 6377
8 32 12391
73 96 2052
86 20 13489
59 17 9961
34 65 5866
104 4 8165
51 113 10990
3 76 12874
2 35 8303
92 98 8138
101 105 5224
103 63 10629
35 31 12894
76 93 166
8 12 8373
96 115 7908
1 47 2946
22 54 5976
34 55 1644
77 32 7523
77 15 4563
109 3 2974
1 37 5364
33 116 5810
86 5 7827
40 87 6948
90 88 5321
25 46 1696
83 42 7322
115 17 8110
15 96 13175
21 2 1969
57 60 2709
13 51 2761
52 24 10657
49 52 6059
97 21 9758
107 21 8952
76 35 12709
35 55 5517
116 115 3688
115 54 8618
82 2 7450
73 41 6462
100 33 8517
37 74 239
57 42 13208
81 30 7387
115 114 817
55 85 9192
55 1 8248
113 5 12817
114 22 6227
49 98 8509
22 83 1820
10 54 8439
56 50 9935
85 3 5924
84 112 13294
54 104 10757
55 93 4143
59 48 3548
84 25 13631
63 43 2328
27 93 13466
32 106 12815
97 43 11449
6 14 3545
30 97 11331
113 37 460
14 91 11762
43 104 13628
90 63 4927
44 103 4344
47 108 8963
56 24 6940
59 18 8628
48 35 222
14 65 4382
32 111 10396
75 97 11049
41 54 13502
108 30 13272
40 77 6770
22 5 3931
18 64 10680
114 5 435
10 56 11801
118 73 7149
16 105 4900
33 65 5708
112 109 10953
44 98 9098
104 23 11062
66 43 13827
65 51 338
78 110 13088
77 64 6313
96 54 11213
10 4 2997
7 113 975
44 43 594
19 76 8784
115 33 4959
43 58 9983
93 42 3688
111 34 4697
92 91 1986
106 95 5932
112 93 7855
48 74 4004
90 78 13112
19 54 8050
94 33 7269
108 2 13136
85 98 10041
69 85 3295
84 50 4258
43 47 6590
3 61 5701
22 76 1894
45 12 9944
20 48 3289
30 49 8942
35 92 6316
14 103 5677
98 114 9737
67 50 71
58 115 5705
95 19 4837
105 63 7802
19 82 6669
9 115 12267
105 32 3154
50 45 5030
58 62 9179
6 111 9250
109 111 13703
89 11 5564
76 73 13366
98 41 6111
110 37 5402
97 68 9505
28 117 611
90 31 11761
85 30 409
85 7 4293
82 22 9460
92 40 2931
51 76 8574
95 51 3728
13 30 12206
85 95 10581
87 116 6426
117 81 10710
8 52 7675
63 22 12638
81 82 10265
13 39 5863
34 5 11568
90 89 2458
51 57 8831
109 59 66
86 66 1537
95 15 10290
107 9 835
31 27 13069
112 30 10843
94 11 30
98 15 8851
73 117 1354
11 99 1230
70 51 11817
21 54 4128
105 43 8582
21 73 8675
14 106 5594
50 99 13125
60 11 2957
79 12 13531
77 72 8235
61 5 1110
111 26 11279
46 24 3525
10 15 3572
100 35 4828
44 53 3636
92 102 5858
2 47 8110
13 11 6237
96 88 5719
71 34 7379
6 31 6932
75 76 10614
60 89 9448
43 83 4479
91 82 8400
92 15 2586
108 25 9771
37 42 3689
100 47 3483
71 3 2146
65 66 7427
73 44 1955
63 100 11753
35 63 6229
13 81 9763
6 106 5610
91 107 8125
18 24 4094
68 89 7944
103 21 6598
61 64 8553
62 75 2011
47 32 3465
109 11 1711
76 98 2425
67 49 12785
55 36 5486
79 4 12873
53 43 5158
46 31 1642
55 101 3224
15 106 3388
95 36 2998
42 102 450
18 27 5316
21 38 13392
67 4 6716
98 117 7585
71 53 3084
109 71 1541
79 7 3464
39 72 7099
79 2 182
66 102 6051
108 1 3481
118 25 809
59 92 3294
107 86 1914
45 102 8162
99 8 5347
23 83 12446
101 84 13577
49 71 5704
42 71 10133
42 100 10942
104 73 1261
38 29 9631
9 55 2714
115 75 9681
13 29 10346
100 90 6317
69 97 13095
22 19 9124
96 8 669
77 99 3018
35 62 8015
63 17 9322
3 21 10970
81 26 577
21 43 9455
105 47 2691
87 48 11448
109 86 10128
61 101 6727
100 44 819
48 64 11089
51 89 8135
13 114 8712
34 42 5191
21 69 10020
71 47 8926
118 49 9511
85 33 7035
18 98 13389
24 79 1986
21 8 12201
18 62 4029
11 79 2023
113 112 8200
116 18 3313
106 88 1117
69 87 11317
22 57 3798
99 79 1185
36 102 2207
20 4 3988
35 117 3999
29 114 12199
26 17 1588
18 104 3653
90 76 1047
111 14 5793
17 12 9872
100 31 13419
80 97 7661
26 6 4655
58 1 3879
88 17 5467
109 6 9121
80 81 11116
76 99 2985
52 72 9963
37 93 7319
116 75 1057
2 28 2738
87 12 6677
56 32 13093
46 38 8290
7 4 5482
86 102 9415
19 60 5454
81 96 12574
55 103 5019
15 102 9862
42 13 2911
40 8 5858
89 49 1172
99 53 7602
66 40 3093
84 99 9495
46 80 8145
72 4 1943
22 46 8327
105 58 8665
77 25 8468
89 102 3132
45 75 9824
110 115 13865
75 95 9437
6 61 4606
113 15 4795
117 70 1871
88 105 11992
51 15 7485
21 116 10617
43 100 2520
118 12 5111
114 71 1886
94 72 13337
3 54 9119
1 6 11938
113 38 10368
40 69 9847
38 115 4286
84 114 7601
3 113 11805
1 89 11523
9 10 1923
11 68 11990
98 66 930
92 103 12246
22 40 3200
94 97 4771
90 21 9810
86 70 6036
24 54 1450
32 68 4321
46 17 3335
60 93 364
53 5 11483
67 102 5566
4 74 3934
24 45 9904
64 110 12962
17 69 6049
91 7 12146
97 85 11307
95 23 12968
14 94 8821
38 97 2404
89 75 1582
99 28 10973
48 23 10959
64 91 3084
111 106 8209
48 69 12251
36 86 11754
7 6 12681
56 84 9969
26 44 12499
10 71 9548
61 97 7531
6 69 11563
105 26 12381
96 94 6695
53 27 7829
33 62 13342
109 72 2849
46 9 7184
107 39 9351
98 52 11077
92 113 1615
75 4 4283
74 113 2067
69 90 9008
38 25 8566
83 61 12761
89 113 10130
102 100 11656
26 11 11758
81 115 7483
7 83 11677
84 77 768
105 76 11045
57 41 12761
74 18 5382
48 12 2536
